,symboling,normalized-losses,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg
0,1.7434704321932961,0.0,-1.9482556892714502,0.3287979746107145,-0.4692953177244529,1.1207134141867976,-3.050975249666873,1.2133304110819938,-0.12186666955535813,-1.6907718018201774,-0.42652146835701304,-0.8447823517277104,-2.0204173044647122,-0.014566282137926123,-2.8651054905,-0.1474753556243833,0.0744489251157203,0.8695675003715151,0.5190893539874548,-1.8394037455912715,-0.2883489098618655,0.17106493302377107,-0.263484002461064,-0.6465530277621856,-0.5460587369032711
1,1.7434704321932961,0.0,-1.9482556892714502,0.3287979746107145,-0.4692953177244529,1.1207134141867976,-3.050975249666873,1.2133304110819938,-0.12186666955535813,-1.6907718018201774,-0.42652146835701304,-0.8447823517277104,-2.0204173044647122,-0.014566282137926123,-2.8651054905,-0.1474753556243833,0.0744489251157203,0.8695675003715151,0.5190893539874548,-1.8394037455912715,-0.2883489098618655,0.17106493302377107,-0.263484002461064,-0.6465530277621856,-0.5460587369032711
2,0.13350899705984703,0.0,-1.9482556892714502,0.3287979746107145,-0.4692953177244529,1.1207134141867976,-0.7172068683918397,1.2133304110819938,-0.12186666955535813,-0.7085958764076113,-0.23151304680543727,-0.19056612143668694,-0.5435274761218468,0.5148819161377617,1.8868898618665049,1.1122099736672229,0.6040461684467903,0.8695675003715151,-2.4048623494416947,0.6859197954984573,-0.2883489098618655,1.261806934750941,-0.263484002461064,-0.9530116883199847,-0.6916270607851575
3,0.9384897146265716,1.32896071970331,-1.7884987227511913,0.3287979746107145,-0.4692953177244529,-0.8262887036800963,0.449677322245677,-0.5890807068296638,-0.12186666955535813,0.17369775150537034,0.2072559016856128,0.1365419937088248,0.23594215550355344,-0.4207974451785447,-0.0139082790800971,-0.1474753556243833,-0.43107571624575564,0.8695675003715151,-0.5172479586203458,0.46215695008544244,-0.035972825318776304,-0.05722990454703195,0.7873461055860087,-0.18686503692548712,-0.10935376525761202
4,0.9384897146265716,1.32896071970331,-1.7884987227511913,0.3287979746107145,-0.4692953177244529,-0.8262887036800963,0.449677322245677,-2.3914918247413217,-0.12186666955535813,0.1071095531723165,0.2072559016856128,0.23000145517897197,0.23594215550355344,0.5168071823133096,-0.0139082790800971,-1.4071606849159894,0.21888453693328483,0.8695675003715151,-0.5172479586203458,0.46215695008544244,-0.5407249944049548,0.27252930527746133,0.7873461055860087,-1.1062410185988842,-1.273900356312703
5,0.9384897146265716,0.0,-1.7884987227511913,0.3287979746107145,-0.4692953177244529,1.1207134141867976,0.449677322245677,-0.5890807068296638,-0.12186666955535813,0.17369775150537034,0.26413335797149096,0.18327172444389506,-0.2563544539440664,-0.0935021953353923,-0.0139082790800971,-1.4071606849159894,0.21888453693328483,0.8695675003715151,-0.5172479586203458,0.46215695008544244,-0.41453695213341013,0.14569883996034852,0.7873461055860087,-0.9530116883199847,-0.8371953846670438
6,0.13350899705984703,1.1391091883171227,-1.7884987227511913,0.3287979746107145,-0.4692953177244529,-0.8262887036800963,0.449677322245677,-0.5890807068296638,-0.12186666955535813,1.1725207265011992,1.5154373962607788,2.566487991932618,0.8102881998591143,0.5553125058242687,-0.0139082790800971,-1.4071606849159894,0.21888453693328483,0.8695675003715151,-0.5172479586203458,0.46215695008544244,-0.41453695213341013,0.14569883996034852,0.7873461055860087,-0.9530116883199847,-0.8371953846670438
7,0.13350899705984703,0.0,-1.7884987227511913,0.3287979746107145,-0.4692953177244529,-0.8262887036800963,1.6165615128831936,-0.5890807068296638,-0.12186666955535813,1.1725207265011992,1.5154373962607788,2.566487991932618,0.8102881998591143,0.7670917851345438,-0.0139082790800971,-1.4071606849159894,0.21888453693328483,0.8695675003715151,-0.5172479586203458,0.46215695008544244,-0.41453695213341013,0.14569883996034852,0.7873461055860087,-0.9530116883199847,-0.8371953846670438
8,0.13350899705984703,1.1391091883171227,-1.7884987227511913,0.3287979746107145,2.130854415613732,-0.8262887036800963,0.449677322245677,-0.5890807068296638,-0.12186666955535813,1.1725207265011992,1.5154373962607788,2.566487991932618,0.8923376347670494,1.021226920306874,-0.0139082790800971,-1.4071606849159894,0.09852152708531438,0.8695675003715151,-0.739320239893446,0.46215695008544244,-0.4650121690420278,0.9066816318630253,0.7873461055860087,-1.2594703488777836,-1.5650370040764756
9,-0.6714717205068775,0.0,-1.7884987227511913,0.3287979746107145,2.130854415613732,1.1207134141867976,-0.7172068683918397,-2.3914918247413217,-0.12186666955535813,0.12375660275557937,0.3372615160533307,0.9309474162050657,-0.7076263459377201,0.9576931365137914,-0.0139082790800971,-1.4071606849159894,0.09852152708531438,0.8695675003715151,-0.739320239893446,0.46215695008544244,-0.7931010789480439,1.4140034931314764,0.7873461055860087,-1.4126996791566833,-1.273900356312703
10,0.9384897146265716,2.21493453283885,-1.6287417562309323,0.3287979746107145,-0.4692953177244529,1.1207134141867976,0.449677322245677,1.2133304110819938,-0.12186666955535813,0.40675644567106467,0.22350660348157897,-0.5176742365821987,0.23594215550355344,-0.3091320069967633,-0.0139082790800971,-0.1474753556243833,-0.45514831821534973,0.8695675003715151,0.630125494624004,-1.45581029631182,-0.3388241267704832,-0.08259599761045451,1.4178441704142524,-0.3400943672043866,-0.2549220891394984
11,-0.6714717205068775,2.21493453283885,-1.6287417562309323,0.3287979746107145,-0.4692953177244529,-0.8262887036800963,0.449677322245677,1.2133304110819938,-0.12186666955535813,0.40675644567106467,0.22350660348157897,-0.5176742365821987,0.23594215550355344,-0.3091320069967633,-0.0139082790800971,-0.1474753556243833,-0.45514831821534973,0.8695675003715151,0.630125494624004,-1.45581029631182,-0.3388241267704832,-0.08259599761045451,1.4178441704142524,-0.3400943672043866,-0.2549220891394984
12,-0.6714717205068775,2.0883668452480584,-1.6287417562309323,0.3287979746107145,-0.4692953177244529,1.1207134141867976,0.449677322245677,1.2133304110819938,-0.12186666955535813,0.40675644567106467,0.22350660348157897,-0.5176742365821987,0.23594215550355344,0.29732683830084267,-0.0139082790800971,1.1122099736672229,0.8929173920819194,0.8695675003715151,-0.07310339607414557,-0.20913158615359925,-0.2883489098618655,0.42472586365799664,-1.8397291645316731,-0.6465530277621856,-0.4004904130213847
13,-0.6714717205068775,2.0883668452480584,-1.6287417562309323,0.3287979746107145,-0.4692953177244529,-0.8262887036800963,0.449677322245677,1.2133304110819938,-0.12186666955535813,0.40675644567106467,0.22350660348157897,-0.5176742365821987,0.23594215550355344,0.4032164779559802,-0.0139082790800971,1.1122099736672229,0.8929173920819194,0.8695675003715151,-0.07310339607414557,-0.20913158615359925,-0.2883489098618655,0.42472586365799664,-1.8397291645316731,-0.6465530277621856,-0.4004904130213847
14,0.13350899705984703,0.0,-1.6287417562309323,0.3287979746107145,-0.4692953177244529,-0.8262887036800963,0.449677322245677,1.2133304110819938,-0.12186666955535813,0.7896385860861319,1.214799413035431,0.46365010885433655,0.8102881998591143,0.9615436688648873,-0.0139082790800971,1.1122099736672229,0.8929173920819194,0.8695675003715151,-0.07310339607414557,-0.20913158615359925,-0.2883489098618655,0.42472586365799664,-1.8397291645316731,-0.7997823580410852,-0.8371953846670438
15,-0.6714717205068775,0.0,-1.6287417562309323,0.3287979746107145,-0.4692953177244529,-0.8262887036800963,0.449677322245677,1.2133304110819938,-0.12186666955535813,0.7896385860861319,1.214799413035431,0.46365010885433655,0.8102881998591143,1.2984652495857796,-0.0139082790800971,1.1122099736672229,1.9761844807136535,0.8695675003715151,1.0742700571702044,0.4301908293121554,-0.5407249944049548,1.9720575405267728,0.5771800839765941,-1.4126996791566833,-1.273900356312703
16,-0.6714717205068775,0.0,-1.6287417562309323,0.3287979746107145,-0.4692953177244529,1.1207134141867976,0.449677322245677,1.2133304110819938,-0.12186666955535813,0.7896385860861319,1.604816256138587,0.9309474162050657,-0.010206149220255032,1.587255175917973,-0.0139082790800971,1.1122099736672229,1.9761844807136535,0.8695675003715151,1.0742700571702044,0.4301908293121554,-0.5407249944049548,1.9720575405267728,0.5771800839765941,-1.4126996791566833,-1.273900356312703
17,-0.6714717205068775,0.0,-1.6287417562309323,0.3287979746107145,-0.4692953177244529,-0.8262887036800963,0.449677322245677,1.2133304110819938,-0.12186666955535813,1.87169680899828,1.864827484874023,2.332839338257253,1.0564365045829227,1.8279134478614674,-0.0139082790800971,1.1122099736672229,1.9761844807136535,0.8695675003715151,1.0742700571702044,0.4301908293121554,-0.5407249944049548,1.9720575405267728,0.5771800839765941,-1.5659290094355827,-1.5650370040764756
